poetry,text
پس دو تا باید کمند اندر صُوَر / گرچه یکتا باشد آن دو در اثر,پس در ظاهر ، کمند باید دو تا باشد اگر چه در اثر و نتیجه کار ، آن دو ، یکی است . حاصلِ کار ، این است که صید را گرفتار سازد .
گر دو پا گر چار پا ، یک را بَرَد / همچو مِقراضِ دو تا ، یکتا بُرَد,مثال دیگر ، انسان که دو پا دارد و بعضی از حیوانات با حیواناتی که چهار پا دارند . نتیجه آن یکی است و آن این است که هر دو با این پاهای متعدد و مختلف ، راه می روند . درست مانند دو لبۀ قیچی که هر چند دو تا است ولی تنها یک کار می کند و آن ایجاد بُرش است .
آن دو انبازانِ گازُر را ببین / هست در ظاهر خِلافی زآن و زاین,مثال دیگر ، دو نفر رختشوی که در ظاهر ، کارشان با هم مختلف است . [ گازُر = رختشوی ]
آن یکی کرباس را در آب زد / و آن دگر همباز خشکش می کند,زیرا یکی از رختشویان ، مثلا کرباس را در آب فرو می کند و دیگری آن را از آب بیرون می آورد و خشک می کند . [ کرباس = پارچه ای پنبه ای سفید و ارزان قیمت . همباز = انباز و شریک ]
باز او آن خشک را تر می کند / همچو ز استیزه به ضد بر می تند,آن رختشو ، کرباس خشک شده را دوباره در آب فرو می کند . گویی که با همکارش ستیز و عناد دارد .
لیک ، این دو ضدِ استیزه نما / یکدل و یک کار باشد در رضا,ولی این دو ضدّی که ظاهراََ با هم ستیزه و لجاج می کنند . در معنا هر دو یک عمل را انجام می دهند . [ همه این مثالها برای این است که دانسته شود که شمسِ حقیقت ، یکی است با مراتب مختلف ، اختلافها ، جنبۀ صُوری دارد . چنانکه آیین و روش پیامبران و رسولان در هداین خلق و حسب صورت ، متفاوت بود ولی بر حسب معنا یکی ، چنانکه در بیت ذیل بدان اشارت دارد ]
هر نَبی و هر وَلی را مَسلکی است / لیک ، با حق می بَرَد جمله یکی است,هر پیامبر و ولی مرشدی ، برای خود آیین و طریقتی خاص دارد که بر حسب ظاهر این آیین ها با هم اختلاف دارند . ولی چون آن راهها و روشها ، سالکان را به سرمنزل حقیقت می رساند و بنابراین در واقع طریقۀ انبیا و اولیاء یکی است . [ مولانا در تبیین این نکته می گوید : اگر راهها مختلف است اما مقصد ، یکی است . نمی بینی که راه به کعبه بسیار است . بعضی را راه از روم است و بعضی را از شام و بعضی را از عجم و بعضی را از چین و بعضی را از راهِ دریا از طرف هند و یمن . پس اگر در راهها نظر کنی . اختلاف ، عظیم و مباینت ، بی حد است . اما چون به مقصود نظر کنی همه متفق اند و یگانه . ( فیه ما فیه ، ص 97 ) ]
چونکه جمع مستمع را خواب بُرد / سنگ های آسیا را آب بُرد,به جهت اینکه خوابِ غفلت بر شنوندگان غالب شد . سنگ های آسیای حروف و الفاظ را آب معنی و حقیقتِ کُلّی از میان بُرد . یعنی الفاظ را تابُ معانی والا نیست . [ ملا هادی سبزواری گوید : این بیت مثالی است برای بیان توحید و وحدتِ وجود . زیرا بیش از آنکه کلام به ظرف حروف ، تنزل کند . در والاترین مرتبۀ فواد است . و در این مرحله ، واحد است و بسیط . و چون در قالب حروف ، تنزل کند . کثرتِ خیالی و حسّی به خود می گیرد . ( شرح اسرار ، ص 79 ) . معمولا سنگ های آسیا از دو سنگِ زیرین و زبرین تشکیل می شود . مولانا ، دو لب را به دو سنگ اسیا تشبیه کرده است و سخن و گفتار را به آب و برده شدن سنگ های آسیا توسط آب ، کنایه از خاموش شدن و دَم برنیاوردن است . یعنی وقتی که شنونده گوش به اسرار و حقایق ندهد . من (مولانا) نیز خموش می شوم . ( شرح ولی محمد اکبرآبادی ، دفتر اول ، ص 223 ) ]
رفتنِ این آب ، فوقِ آسیاست / رفتنش در آسیا بهرِ شماست,آبِ حقایق از ناودان دهان ، روان می شود . ولی شأنِ این حقایق از حدود الفاظ و کلمات خارج است . اما به هر حال حصِه ای از این حقایق در ظرفِ الفاظ قرار می گیرد تا شما ارشاد شوید . [ گذرگاهِ آب یقین دلِ عارف است نه لب و دهان ]
چون شما را حاجتِ طاحون نماند / آب را در جویِ اصلی باز راند,ولی چون شما به آسیای ارشاد و هدایت نیازی ندارید . پس آب حقایق را دوباره به سوی راهِ اصلی اش باز می گرداند . [ آسیابانان عادت دارند که هرگاه مشتری به آسیا نیاید و گندمی برای آرد کردن نداشته باشند . آب را از آسیا قطع کنند و به شاهراه اصلی اش باز فرستند . به هر حال مولانا می گوید : اگر سخن می گویم و از آن حقایق نامعین حرف می زنم و آن را در قالب الفاظ می نهم . برای ارشاد شماست . و چون شما از آن بی نیازی احساس کنید . دیگر از آن دَم نزنم که جایگاه آن اسرار ، این الفاظ نیست  . ( شرح کبیر انقروی ، ج 3 ، ص 1123 ) ]
ناطقه ، سوی دهان تعلیم راست / ورنه خود آن نطق را جویی جداست,آن حقایق از راه دهان و حروف و الفاظ ، آشکار می شوند . وگر نه حقایق و اسرار ربانی جایگاه دیگری دارد که آن مسلماََ مرحلۀ جان و دل است . [ پس هرگاه مستمع ، خواهان آن حقایق شود . هادی و مرشد ، حصّه ای از آن خوانِ بیکران را در ظرف الفاظ بدو دهد والّا دوباره به سویِ عالَم جان و دل باز می رود ]
می رود بی بانگ و بی تَکرارها / تَحتَها الانهار تا گُلزارها,حقایق عالیه که از عقلِ کُلّی صادر می شود و به سوی این عالَم سرازیر می شود . نه تکرار پذیر است و نه با قیل و قال همراه . این عالَم حقایق که نه تکرار پذیر است و نه قیل و قال ، همچون مرغزاری است که در زیرِ سراهای آن ، جویبارها جاری است . [ مقتبس است از آیه 25 سوره بقره که می فرماید : « همانا مر ایشان راست باغهایی که جویباران در زیرِ آن روان است » ]
